Elements,1000.000,1001.600,1002.100,1002.600,1005.500,1006.000,1006.500,1007.600,1008.100,1008.600,1019.200,1019.700,1020.000,1020.200,1026.400,1026.900,1027.400,1040.400,1042.300,1042.800,1043.300,1051.000,1051.500,1052.000,1061.208,1061.700,1062.200,1062.700,1064.500,1065.000,1065.500,1071.600,1072.100,1072.600,1079.700,1080.200,1080.700,1082.432,1095.600,1096.100,1096.600,1104.081,1105.500,1106.000,1106.500,1114.900,1115.400,1115.900,1122.900,1123.400,1123.900,1126.162,1130.400,1130.900,1131.400,1136.200,1136.700,1137.200,1141.800,1142.300,1142.800,1148.200,1148.686,1149.200,1160.100,1160.600,1161.100,1171.659,1184.700,1184.900,1185.200,1185.400,1185.700,1185.900,1193.100,1193.600,1194.100,1195.093,1203.900,1204.400,1204.900,1216.200,1216.600,1217.100,1217.600,1218.994,1240.700,1241.200,1241.700,1242.200,1242.700,1243.374,1247.300,1247.800,1248.300,1268.242,1272.300,1272.800,1273.300,1274.500,1275.000,1275.500,1292.300,1292.800,1293.300,1293.607,1294.400,1294.900,1295.400,1296.900,1297.200,1297.400,1297.700,1297.900,1298.200,1304.500,1305.000,1305.500,1319.479,1322.600,1323.100,1323.600,1332.000,1332.500,1333.000,1336.900,1337.400,1337.900,1345.868,1350.900,1351.400,1351.900,1356.400,1356.900,1357.400,1358.100,1358.600,1359.100,1360.800,1361.300,1361.800,1372.786,1391.000,1391.500,1392.000,1400.241,1402.300,1402.800,1403.300,1408.800,1409.300,1409.800,1413.800,1414.300,1414.800,1419.300,1419.800,1420.300,1428.246,1434.100,1434.600,1435.100,1435.300,1435.800,1436.300,1452.800,1453.300,1453.800,1456.811,1467.200,1467.700,1468.200,1470.900,1471.400,1471.900,1475.700,1476.200,1476.700,1480.100,1480.600,1481.100,1485.947,1510.500,1511.000,1511.500,1514.100,1514.600,1515.100,1515.666,1526.000,1526.500,1527.000,1527.300,1527.800,1528.300,1540.200,1540.700,1541.200,1543.500,1544.000,1544.500,1545.980,1549.400,1549.900,1550.400,1559.100,1559.600,1560.100,1574.800,1575.300,1575.800,1576.300,1576.800,1588.000,1588.500,1589.000,1595.500,1596.000,1596.500,1608.437,1610.800,1611.300,1611.800,1613.400,1613.900,1614.400,1638.900,1639.400,1639.900,1640.606,1649.500,1650.000,1650.500,1653.400,1653.900,1654.400,1661.200,1661.700,1662.200,1673.418,1674.400,1674.900,1675.400,1676.100,1687.800,1688.300,1688.800,1706.886,1715.900,1716.400,1716.900,1722.300,1722.800,1723.300,1726.700,1727.200,1727.700,1734.600,1735.100,1735.600,1740.700,1741.024,1741.700,1767.200,1767.700,1768.200,1775.845,1781.500,1782.000,1782.500,1792.700,1793.200,1793.700,1799.500,1800.000,1800.500,1803.900,1804.400,1804.900,1808.700,1809.200,1809.700,1811.300,1811.800,1812.300,1838.400,1838.900,1839.400,1841.300,1841.800,1842.300,1847.589,1863.400,1863.900,1864.400,1871.100,1871.600,1872.100,1880.300,1880.800,1881.300,1882.400,1882.900,1883.400,1884.000,1884.500,1885.000,1920.500,1921.000,1921.500,1922.231,1922.800,1923.300,1939.100,1939.600,1940.100,1948.400,1948.900,1949.300,1949.800,1950.300,1959.600,1960.100,1960.600,1967.000,1967.500,1968.000,1999.890,2005.300,2005.800,2006.300,2006.800,2007.300,2023.100,2023.600,2024.100,2030.300,2030.800,2031.300,2039.887,2040.400,2040.900,2046.300,2046.800,2047.300,2064.600,2065.100,2065.600,2079.500,2080.000,2080.500,2089.300,2089.800,2090.300,2107.100,2107.600,2108.100,2115.600,2116.100,2116.600,2120.600,2121.100,2121.600,2122.299,2127.800,2128.300,2128.800,2145.000,2145.500,2146.000,2155.000,2155.500,2156.000,2164.745,2172.500,2173.000,2173.500,2193.500,2194.000,2194.500,2201.000,2201.500,2202.000,2205.200,2205.700,2206.000,2206.500,2207.000,2208.040,2215.800,2216.300,2216.800,2221.800,2222.300,2222.800,2252.200,2263.000,2263.500,2264.000,2280.500,2281.000,2281.500,2290.600,2291.100,2291.600,2294.400,2294.900,2295.400,2297.244,2306.200,2306.700,2307.200,2343.189,2364.900,2365.400,2365.900,2366.800,2367.300,2367.800,2370.000,2370.500,2371.000,2372.000,2372.500,2373.000,2384.400,2384.900,2385.400,2388.800,2389.300,2389.800,2390.053,2397.600,2398.100,2398.600,2437.854,2456.700,2457.200,2457.700,2464.200,2464.700,2465.200,2468.200,2468.700,2469.200,2471.500,2472.000,2472.500,2483.500,2484.000,2484.500,2485.100,2485.600,2486.611,2490.700,2491.200,2491.700,2519.700,2520.200,2520.700,2531.100,2531.600,2532.100,2536.344,2550.200,2550.700,2551.200,2574.400,2574.900,2575.400,2585.100,2585.600,2586.100,2587.070,2600.400,2600.900,2601.400,2624.600,2625.100,2625.600,2638.812,2644.800,2645.300,2645.800,2676.400,2676.900,2677.400,2681.100,2681.600,2682.100,2691.588,2697.200,2697.700,2698.200,2707.500,2708.000,2708.500,2742.500,2743.000,2743.500,2745.420,2791.700,2792.200,2792.700,2793.200,2793.700,2800.328,2819.100,2819.600,2820.100,2821.900,2822.400,2822.900,2837.400,2837.900,2838.400,2846.600,2847.100,2847.600,2856.335,2865.000,2865.500,2866.000,2908.200,2908.700,2909.200,2913.461,2931.200,2931.700,2932.200,2956.100,2956.600,2957.100,2966.400,2966.900,2967.400,2971.731,3003.300,3003.800,3004.300,3026.500,3027.000,3027.500,3031.165,3042.000,3042.500,3043.000,3048.000,3048.500,3049.000,3065.900,3066.400,3066.900,3091.789,3145.600,3146.100,3146.600,3147.300,3147.800,3148.300,3153.624,3172.800,3173.200,3173.700,3174.200,3205.500,3206.000,3206.500,3216.697,3223.500,3224.000,3224.500,3278.000,3278.500,3279.000,3281.031,3297.100,3297.600,3298.100,3329.800,3330.300,3330.800,3346.651,3350.600,3351.100,3351.600,3411.400,3411.900,3412.400,3413.584,3415.200,3415.700,3416.200,3424.400,3424.900,3425.400,3481.856,3523.200,3523.700,3524.200,3537.000,3537.500,3538.000,3551.493,3553.700,3554.200,3554.700,3561.100,3561.600,3562.100,3603.800,3604.300,3604.800,3606.900,3607.400,3607.900,3622.523,3694.974,3703.600,3704.100,3704.600,3726.500,3727.000,3727.500,3729.600,3730.100,3730.600,3768.873,3805.300,3805.800,3806.300,3844.251,3850.200,3850.700,3851.200,3921.136,3928.300,3928.800,3929.300,3937.500,3938.000,3938.500,3999.558,4017.500,4018.000,4018.500,4037.600,4038.100,4038.600,4079.549,4131.700,4132.200,4132.700,4155.600,4156.100,4156.600,4161.140,4237.000,4237.500,4238.000,4244.363,4329.250,4340.900,4341.400,4341.900,4379.900,4380.400,4380.900,4415.835,4464.200,4464.700,4465.200,4492.300,4492.800,4493.300,4504.152,4556.600,4557.100,4557.600,4594.235,4611.500,4612.000,4612.500,4686.120,4697.800,4698.300,4698.800,4779.842,4781.700,4782.200,4782.700,4851.600,4852.100,4852.600,4875.439,4938.700,4939.200,4939.700,4965.900,4966.400,4966.900,4972.948,5011.400,5011.900,5012.400,5072.407,5103.200,5103.700,5104.200,5173.855,5187.600,5188.100,5188.600,5246.500,5247.000,5247.500,5277.332,5358.900,5359.400,5359.900,5382.879,5452.300,5452.800,5453.300,5464.600,5465.100,5465.600,5482.200,5482.700,5483.200,5490.536,5600.347,5623.100,5623.600,5624.100,5712.354,5713.800,5714.300,5714.800,5722.900,5723.400,5723.900,5826.601,5890.100,5890.600,5891.100,5943.133,5963.800,5964.300,5964.800,5988.300,5988.700,5989.200,5989.700,6061.996,6163.700,6164.200,6164.700,6183.236,6207.400,6207.900,6208.400,6265.800,6266.300,6266.800,6306.900,6433.038,6439.900,6440.400,6440.900,6458.800,6459.300,6459.800,6538.500,6539.000,6539.500,6548.300,6548.800,6549.300,6561.699,6692.933,6715.700,6716.200,6716.700,6721.000,6721.500,6722.000,6826.792,6834.300,6834.800,6835.300,6963.328,6976.400,6976.900,6977.400,7012.300,7012.800,7013.300,7102.594,7111.500,7112.000,7112.500,7125.500,7126.000,7126.500,7242.300,7242.800,7243.300,7244.646,7311.300,7311.800,7312.300,7389.539,7427.400,7427.900,7428.400,7513.500,7514.000,7514.500,7537.330,7616.600,7617.100,7617.600,7688.076,7708.400,7708.900,7709.400,7736.300,7736.800,7737.300,7789.600,7790.100,7790.600,7841.838,7929.800,7930.300,7930.800,7998.675,8051.500,8052.000,8052.500,8070.600,8071.100,8071.600,8158.648,8251.099,8251.599,8252.099,8321.821,8332.300,8332.800,8333.300,8357.401,8357.901,8358.401,8375.100,8375.600,8376.100,8488.258,8580.100,8580.600,8581.100,8647.500,8648.000,8648.500,8658.023,8707.500,8708.000,8708.500,8831.183,8917.300,8917.800,8918.300,8943.100,8943.600,8944.100,8978.400,8978.900,8979.400,9007.807,9045.300,9045.800,9046.300,9187.963,9243.600,9244.100,9244.600,9263.799,9264.299,9264.799,9371.722,9393.700,9394.200,9394.700,9559.157,9560.200,9560.700,9561.200,9616.400,9616.900,9617.400,9658.100,9658.600,9659.100,9750.340,9750.800,9751.300,9751.800,9880.600,9881.100,9881.600,9945.347,9977.700,9978.200,9978.700,10115.200,10115.700,10116.200,10144.254,10206.300,10206.800,10207.300,10347.139,10348.099,10348.599,10349.099,10366.600,10367.100,10367.600,10485.901,10486.401,10486.901,10534.800,10535.300,10535.800,10554.081,10738.901,10739.401,10739.901,10765.163,10869.900,10870.400,10870.900,10871.400,10980.466,11102.600,11103.100,11103.600,11135.600,11136.100,11136.600,11200.076,11214.700,11215.200,11215.700,11270.200,11270.700,11271.200,11424.077,11543.500,11544.000,11544.500,11563.300,11563.800,11564.300,11652.559,11681.000,11681.500,11682.000,11866.200,11866.700,11867.200,11885.610,11918.200,11918.700,11919.200,11958.200,11958.700,11959.200,12099.300,12099.800,12100.300,12123.322,12283.400,12283.900,12284.400,12365.788,12384.500,12385.000,12385.500,12526.200,12526.700,12527.200,12613.104,12657.000,12657.300,12657.500,12657.800,12658.000,12658.300,12823.600,12824.100,12824.600,12865.366,12967.500,12968.000,12968.500,13034.700,13035.200,13035.700,13122.674,13272.099,13272.599,13273.099,13385.127,13418.000,13418.500,13419.000,13473.201,13473.701,13474.201,13652.830,13733.100,13733.600,13734.100,13880.000,13880.500,13881.000,13925.886,14204.404,14208.200,14208.700,14209.200,14325.100,14325.600,14326.100,14352.299,14352.799,14353.299,14488.492,14697.401,14697.901,14698.401,14778.262,14838.800,14839.300,14839.800,15073.827,15199.200,15199.500,15199.700,15200.000,15200.200,15200.500,15346.201,15346.701,15347.201,15375.304,15682.810,15860.300,15860.800,15861.300,15996.466,16104.099,16104.599,16105.099,16316.395,16642.723,16975.578,17037.901,17038.401,17038.901,17315.089,17661.391,17997.101,17997.601,17998.101,18014.619,18374.911,18742.409,18985.100,18985.600,18986.100,19117.258,19499.603,19889.595,19999.000,19999.500,20000.000,20287.387,20693.134,21043.501,21044.001,21044.501,21106.997,21529.137,21959.720,22116.699,22117.199,22117.699,22398.914,22846.893,23219.400,23219.900,23220.400,23303.830,23769.907,24245.305,24349.800,24350.300,24350.800,24730.211,25224.815,25513.500,25514.000,25514.500,25729.312,26243.898,26710.699,26711.199,26711.699,26768.776,27304.151,27850.234,27939.399,27939.899,27940.399,28407.239,28975.384,29199.600,29200.100,29200.600,29554.892,30145.989,30490.699,30491.199,30491.699,30748.909,31363.887,31813.301,31813.801,31814.301,31991.165,32630.988,33168.899,33169.399,33169.899,33283.608,33949.280,34563.900,34564.400,34564.900,34628.266,35320.831,35984.100,35984.600,35985.100,36027.248,36747.793,37440.101,37440.601,37441.101,37482.749,38232.404,38924.103,38924.603,38925.103,38997.052,39776.993,40442.501,40443.001,40443.501,40572.533,41383.983,41990.101,41990.601,41991.101,42211.663,43055.896,43568.397,43568.897,43569.397,43917.014,44795.355,45183.498,45183.998,45184.498,45691.262,46605.087,46833.698,46834.198,46834.698,47537.189,48487.932,48518.501,48519.001,48519.501,49457.691,50238.601,50239.101,50239.601,50446.845,51455.782,51995.201,51995.701,51996.201,52484.897,53534.595,53788.002,53788.502,53789.002,54605.287,55617.199,55617.699,55618.199,55697.393,56811.341,57485.000,57485.500,57486.000,57947.568,59106.519,59389.103,59389.603,59390.103,60288.649,61331.802,61332.302,61332.802,61494.422,62724.311,63313.301,63313.801,63314.301,63978.797,65258.373,65350.300,65350.800,65351.300,66563.540,67415.897,67416.397,67416.897,67894.811,69252.707,69524.502,69525.002,69525.502,70637.762,71675.899,71676.399,71676.899,72050.517,73491.527,73870.296,73870.796,73871.296,74961.358,76110.500,76111.000,76111.500,76460.585,77989.797,78394.298,78394.798,78395.298,79549.593,80724.399,80724.899,80725.399,81140.584,82763.396,83101.795,83102.295,83102.795,84418.664,85529.896,85530.396,85530.896,86107.037,87829.178,88004.001,88004.501,88005.001,89585.762
